📺央视频道,#genre#
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top
天津卫视,http://123.53.220.28:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://123.53.38.206:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://183.131.246.250:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://39.108.238.101:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://60.208.61.2:352/tsfile/live/0135_1.m3u8
天津卫视,http://cssbyd.imwork.net:8082/hls/26/index.m3u8
天津卫视,http://jf.jxx2023.work:40446/tsfile/live/1081_1.m3u8?key=txiptv
天津卫视,http://udmark.cn:8081/udp/239.20.0.171:2140
天津卫视,http://www.cdnstv.com:6398/hls/1137/index.m3u8
天津卫视,http://www.terrykang.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视F,http://udmark.cn:8081/udp/239.20.0.89:3044
西藏藏语卫视,http://php.jdshipin.com/xztv.php?id=zy
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws
香港卫视,http://co-sg3.jdiptv.cc/live/zgdy.m3u8
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
新疆卫视,http://z.b.bkpcp.top/m.php?id=xjws
亚洲卫视,http://play2.one-tv.com:80/live/onetv.m3u8
云南卫视,http://221.2.148.205:8154/tsfile/live/0119_1.m3u8
云南卫视,http://udmark.cn:8081/udp/239.21.0.133:3876
云南卫视,http://z.b.bkpcp.top/m.php?id=ynws
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8
浙江卫视,http://114.252.236.205:8000/rtp/239.3.1.137:8036
浙江卫视,http://118.79.119.110:6001/rtp/226.0.2.144:9064
浙江卫视,http://123.53.220.28:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://148.135.93.213:81/live.php?id=浙江卫视
浙江卫视,http://222.169.85.8:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://39.108.238.101:35455/itv/1000000001000014260.m3u8?cdn=ystenlive
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://m.951688.xyz:35455/itv/1000000001000014260.m3u8?cdn=ystenlive
浙江卫视,http://m.951688.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive
浙江卫视,http://www.terrykang.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
浙江卫视,https://epg.pw/stream/8f19ffa80587df7ce12caae69cfd3dc322e239a02f081eaf7991f5b3d994ae6f.m3u8
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://123.53.38.206:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://3501776.xyz:35455/itv/1000000005000265017.m3u8?cdn=ystenlive
重庆卫视,http://39.108.238.101:35455/itv/1000000001000001096.m3u8?cdn=ystenlive
重庆卫视,http://61.163.181.78:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://m.951688.xyz:35455/itv/1000000005000265017.m3u8?cdn=ystenlive
重庆卫视,http://udmark.cn:8081/udp/239.20.0.195:2188
重庆卫视,http://www.terrykang.xyz:35455/itv/1000000005000265017.m3u8?cdn=ystenlive
重庆卫视,http://z.b.bkpcp.top/m.php?id=cqws

☘️广东频道,#genre#
广东体育,http://113.108.59.138:8888/hls/34/index.m3u8
广东体育,http://58.252.220.252:9191/hls/65/index.m3u8
广东体育,http://221.4.252.68:9191/hls/65/index.m3u8
广东民生,http://58.252.220.252:9191/hls/66/index.m3u8
广东东莞中心广场,https://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8?contentid=2820180516001
广东东莞中心广场,http://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8
广东清新综合台(1080P),http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
广东经济科教,http://219.135.180.210:18888/hls/26/index.m3u8
广东经济科教,http://119.32.12.17:2901/udp/224.1.100.158:11111
广东韶关综合台(720P)[NOT24/7],https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?checkedby:iptvcat.com
广东民生,http://58.252.220.253:9191/hls/66/index.m3u8
广东体育,http://119.32.12.31:2901/udp/224.1.100.34:11111
广东韶关综合台,http://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
广东南方购物,http://120.198.95.220:9901/tsfile/live/1035_1.m3u8?key=txiptv
广东体育,http://119.32.12.17:2901/udp/224.1.100.34:11111
广东嘉佳卡通,http://119.32.12.12:2901/udp/224.1.100.144:11111
广东少儿,http://119.32.12.31:2901/udp/224.1.100.156:11111
广东民生,http://219.135.180.210:18888/hls/33/index.m3u8
广东少儿,http://219.135.180.210:18888/hls/29/index.m3u8
广东少儿,http://119.32.12.17:2901/udp/224.1.100.156:11111
广东江门都斛镇,http://gctxyc.liveplay.myqcloud.com/gc/tms05_1/index.m3u8
广东嘉佳卡通,http://119.32.12.31:2901/udp/224.1.100.144:11111
广东经济科教,http://119.32.12.12:2901/udp/224.1.100.158:11111
广东嘉佳卡通,http://119.32.12.17:2901/udp/224.1.100.144:11111
广东深圳福田中央商务区,http://gctxyc.liveplay.myqcloud.com/gc/hkylxs03_1/index.m3u8
广东民生,http://119.32.12.12:2901/udp/224.1.100.152:11111
广东少儿,http://120.197.112.28:8081/hls/73/index.m3u8
广东少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.156:11111
广东少儿,http://119.32.12.12:2901/udp/224.1.100.156:11111
广东嘉佳卡通,http://119.32.12.13:2901/udp/224.1.100.144:11111
广东民生,http://119.32.12.31:2901/udp/224.1.100.152:11111
广东民生,http://119.32.12.17:2901/udp/224.1.100.152:11111
广东岭南戏曲,http://119.32.12.13:2901/udp/224.1.100.157:11111
广东经济科教,http://119.32.12.13:2901/udp/224.1.100.158:11111
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.152:11111
广东民生,http://119.32.12.13:2901/udp/224.1.100.152:11111
广东少儿,http://119.32.12.13:2901/udp/224.1.100.156:11111
广东珠江,http://119.32.12.12:2901/udp/225.1.101.106:7523
广东珠江,http://119.32.12.13:2901/udp/224.1.100.23:11111
广东珠江,http://119.32.12.13:2901/udp/225.1.101.106:7523
广东珠江,http://119.32.12.17:2901/udp/225.1.101.106:7523
广东珠江,http://119.32.12.31:2901/udp/224.1.100.23:11111
广东珠江,http://119.32.12.31:2901/udp/225.1.101.106:7523
广东珠江,http://119.32.12.32:2901/udp/224.1.100.23:11111
广东珠江,http://120.197.112.28:8081/hls/33/index.m3u8
广东珠江,http://125.89.163.44:8888/udp/239.77.0.1:5146
广东珠江,http://14.112.86.85:4022/udp/239.77.0.1:5146
广东珠江,http://183.7.172.65:8888/hls/2/index.m3u8
广东珠江,http://219.135.180.210:18888/hls/32/index.m3u8
广东珠江,http://221.4.252.68:9191/hls/106/index.m3u8
广东珠江,http://58.252.220.252:9191/hls/106/index.m3u8
广东珠江,http://58.252.220.253:9191/hls/106/index.m3u8
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.191:11111
广东影视,http://119.32.12.13:2901/udp/224.1.100.154:11111
广东影视,http://183.7.172.65:8888/hls/9/index.m3u8
广东影视,http://61.140.21.34:50085/hls/20/index.m3u8
广东影视,http://qjrhc.jydjd.top:2911/udp/224.1.100.154:11111
广东新闻,http://119.32.12.13:2901/udp/224.1.100.155:11111
广东新闻,http://119.32.12.17:2901/udp/224.1.100.155:11111
广东新闻,http://119.32.12.31:2901/udp/224.1.100.155:11111
广东新闻,http://14.112.86.85:4022/udp/239.77.0.173:5146
广东新闻,http://219.135.180.210:18888/hls/34/index.m3u8
广东卫視,http://119.32.12.13:2901/udp/224.1.100.96:11111
广东卫視,http://119.32.12.17:2901/udp/224.1.100.96:11111
广东卫視,http://119.32.12.31:2901/udp/224.1.100.96:11111
广东卫視,http://api3.52tb.xyz/info?id=27&token=20230218jsyklh
广东卫視,http://nas.tuyuannet.cn:8800/rtp/239.37.0.12:5540
广东体育,http://119.32.12.13:2901/udp/224.1.100.34:11111
广东体育,http://125.89.163.44:8888/udp/239.77.0.112:5146
广东体育,http://219.135.180.210:18888/hls/35/index.m3u8
广东体育,http://58.252.220.253:9191/hls/65/index.m3u8
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218qkyjia
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111

